x_m,y_m,z_m,u_ms,v_ms,w_ms,speed_ms
1.100000000000000311e+00,1.699999999999999956e+00,1.562500000000000222e+00,-3.449536449406750971e-02,5.211781345229091200e-02,-1.155520754402211865e-02,6.355878752786112140e-02
1.100000000000000311e+00,1.699999999999999956e+00,1.770833333333333703e+00,-6.747473544439258619e-02,4.216345643056271242e-02,-3.436402567305004568e-02,8.666881354859296005e-02
1.100000000000000311e+00,1.699999999999999956e+00,1.979166666666667185e+00,-7.796102664146437045e-02,2.686975199520220264e-02,-3.462770295128931447e-02,8.943703404606796747e-02
1.100000000000000311e+00,1.699999999999999956e+00,2.187500000000000444e+00,-7.222079217017847441e-02,1.964921693939166228e-02,-2.181918527793256374e-02,7.796160205006140431e-02
1.100000000000000311e+00,1.699999999999999956e+00,2.395833333333333481e+00,-5.117097205761549084e-02,1.442027954472111309e-02,-7.039394531757012588e-03,5.362803295705426132e-02
1.100000000000000311e+00,1.899999999999999911e+00,1.041666666666666713e-01,-6.558903877205743416e-02,-1.951576056820314431e-02,5.644639326346169612e-03,6.866330075609837491e-02
1.100000000000000311e+00,1.899999999999999911e+00,3.125000000000000555e-01,-6.730516039575021314e-02,-1.788935802907610367e-02,1.638117973835605604e-02,7.154269212302860614e-02
1.100000000000000311e+00,1.899999999999999911e+00,5.208333333333333703e-01,-5.795858857632835148e-02,-1.325827244384237061e-02,2.318043280889262037e-02,6.381467106522477339e-02
1.100000000000000311e+00,1.899999999999999911e+00,7.291666666666667407e-01,-2.741154478926505211e-02,6.698597815105351849e-05,1.637024995839900937e-02,3.192776782920496437e-02
1.100000000000000311e+00,1.899999999999999911e+00,9.375000000000001110e-01,1.652293827528227357e-02,1.764480632986224762e-02,-2.558669778234021197e-02,3.519979805441997983e-02
1.100000000000000311e+00,1.899999999999999911e+00,1.145833333333333703e+00,3.033947703416577824e+00,-1.220989015169510750e-01,-3.602788567830999406e-02,3.036617331400982334e+00
1.100000000000000311e+00,1.899999999999999911e+00,1.354166666666666963e+00,2.927700292001856219e+00,1.897403711211353983e-02,3.517258410567853516e-02,2.927973040269455485e+00
1.100000000000000311e+00,1.899999999999999911e+00,1.562500000000000222e+00,7.772684907846496571e-01,4.159349707064260993e-02,1.386949729887497484e-02,7.785041353265479414e-01
1.100000000000000311e+00,1.899999999999999911e+00,1.770833333333333703e+00,-3.869305044327240456e-02,2.259522637317638860e-02,-5.449251216849893692e-02,7.054877950676903542e-02
1.100000000000000311e+00,1.899999999999999911e+00,1.979166666666667185e+00,-6.405388227898275999e-02,9.719764673870813845e-03,-4.544186767382675518e-02,7.913492906429367424e-02
1.100000000000000311e+00,1.899999999999999911e+00,2.187500000000000444e+00,-6.660506306287783396e-02,5.681703563620984707e-03,-2.720264915536051153e-02,7.216994043273440573e-02
1.100000000000000311e+00,1.899999999999999911e+00,2.395833333333333481e+00,-4.579191738390825384e-02,4.015136717741511936e-03,-8.435376508775628904e-03,4.673517516177337627e-02
1.100000000000000311e+00,2.099999999999999645e+00,1.041666666666666713e-01,-7.115386053588843018e-02,-2.325909396892050784e-02,5.977967856622722238e-03,7.509722645418104303e-02
1.100000000000000311e+00,2.099999999999999645e+00,3.125000000000000555e-01,-7.342909859217422452e-02,-2.346759429245596010e-02,1.742035846156480758e-02,7.903182517735476975e-02
1.100000000000000311e+00,2.099999999999999645e+00,5.208333333333333703e-01,-6.916928872624344971e-02,-2.392660643942045445e-02,2.558340381183246345e-02,7.753311259842873837e-02
1.100000000000000311e+00,2.099999999999999645e+00,7.291666666666667407e-01,-3.336462234355379308e-02,-1.723025749483025545e-02,2.498409846003931192e-02,4.510304838175643871e-02
1.100000000000000311e+00,2.099999999999999645e+00,9.375000000000001110e-01,1.270901238365688968e-02,1.025039162111813368e-02,1.070987041425866711e-02,1.952667018322494508e-02
1.100000000000000311e+00,2.099999999999999645e+00,1.145833333333333703e+00,2.813918850015685535e+00,-1.593267666427172075e-02,-8.488192267189804963e-02,2.815243876728224848e+00
1.100000000000000311e+00,2.099999999999999645e+00,1.354166666666666963e+00,2.655678192875254418e+00,4.250293261638830866e-03,-1.009752441729102057e-01,2.657600558594493734e+00
1.100000000000000311e+00,2.099999999999999645e+00,1.562500000000000222e+00,1.528568848125269608e-01,-2.929922631580789139e-03,-4.993512825216234879e-02,1.608332326193100126e-01
1.100000000000000311e+00,2.099999999999999645e+00,1.770833333333333703e+00,-2.830242883105428542e-02,-1.399876699845644702e-02,-6.318449184173551003e-02,7.063478579646369215e-02
1.100000000000000311e+00,2.099999999999999645e+00,1.979166666666667185e+00,-6.381567140548835559e-02,-1.417155388756572917e-02,-4.953196651039357135e-02,8.201639203786151300e-02
1.100000000000000311e+00,2.099999999999999645e+00,2.187500000000000444e+00,-6.746653528811774603e-02,-1.156658814459020357e-02,-2.907194567246125516e-02,7.436865852139562527e-02
1.100000000000000311e+00,2.099999999999999645e+00,2.395833333333333481e+00,-4.622015391549151586e-02,-8.119648833096867677e-03,-9.015879091543265236e-03,4.778616327911108103e-02
1.100000000000000311e+00,2.299999999999999822e+00,1.041666666666666713e-01,-7.280327885899777474e-02,-2.750259154590678490e-02,5.781778153654772504e-03,7.803934208449002374e-02
1.100000000000000311e+00,2.299999999999999822e+00,3.125000000000000555e-01,-7.541958165957626803e-02,-2.913930818513484414e-02,1.681271963772069944e-02,8.258256547740787379e-02
1.100000000000000311e+00,2.299999999999999822e+00,5.208333333333333703e-01,-7.776442413826112343e-02,-3.228550932025070486e-02,2.525355224083214445e-02,8.790564074280900198e-02
1.100000000000000311e+00,2.299999999999999822e+00,7.291666666666667407e-01,-6.987398184821813629e-02,-3.295394077381903070e-02,2.719025163883579885e-02,8.190021572641126291e-02
1.100000000000000311e+00,2.299999999999999822e+00,9.375000000000001110e-01,-2.812210259813916272e-02,-1.704201944209552538e-02,1.691075433049156473e-02,3.697643429579529351e-02
1.100000000000000311e+00,2.299999999999999822e+00,1.145833333333333703e+00,9.693685135811571651e-01,3.332312862677704740e-02,1.605281035303589114e-03,9.699424328027005382e-01
1.100000000000000311e+00,2.299999999999999822e+00,1.354166666666666963e+00,2.052266923690113098e-01,-3.242758453916114170e-02,-1.406641234490475139e-03,2.077775785288966670e-01
1.100000000000000311e+00,2.299999999999999822e+00,1.562500000000000222e+00,-3.375566041700930886e-03,-4.931459288021679960e-02,-1.811486988974535597e-02,5.264477208769943045e-02
1.100000000000000311e+00,2.299999999999999822e+00,1.770833333333333703e+00,-6.415035828496223891e-02,-4.073725957935754594e-02,-3.991377096613932252e-02,8.583648349543687717e-02
1.100000000000000311e+00,2.299999999999999822e+00,1.979166666666667185e+00,-8.012726592360416844e-02,-3.198838576536430778e-02,-3.637125802320458068e-02,9.362961058584118312e-02
1.100000000000000311e+00,2.299999999999999822e+00,2.187500000000000444e+00,-7.461688173948644032e-02,-2.529090163943623765e-02,-2.315831140911115901e-02,8.211952346172932127e-02
1.100000000000000311e+00,2.299999999999999822e+00,2.395833333333333481e+00,-5.321996333899353671e-02,-1.852951824617551230e-02,-7.654763283672626380e-03,5.687093233953730009e-02
1.100000000000000311e+00,2.500000000000000000e+00,1.041666666666666713e-01,-7.212290198769485960e-02,-3.097255713825421836e-02,5.030119794924231037e-03,7.865312703230781244e-02
1.100000000000000311e+00,2.500000000000000000e+00,3.125000000000000555e-01,-7.437946521672736400e-02,-3.334530122044632172e-02,1.455172513081946437e-02,8.280076487383179751e-02
1.100000000000000311e+00,2.500000000000000000e+00,5.208333333333333703e-01,-7.765526347560858245e-02,-3.755766042233364688e-02,2.234961089319194641e-02,8.910905065672397596e-02
1.100000000000000311e+00,2.500000000000000000e+00,7.291666666666667407e-01,-7.890997103689853520e-02,-4.210935671976605288e-02,2.742585254345654075e-02,9.355297344356347522e-02
1.100000000000000311e+00,2.500000000000000000e+00,9.375000000000001110e-01,-6.460759031767018823e-02,-4.104105743089215413e-02,3.138307571147030961e-02,8.272488478573769566e-02
1.100000000000000311e+00,2.500000000000000000e+00,1.145833333333333703e+00,-3.446137706506415682e-02,-5.254713636949495670e-02,2.702758963876390752e-02,6.840525309898536077e-02
1.100000000000000311e+00,2.500000000000000000e+00,1.354166666666666963e+00,-3.308689854802925046e-02,-7.551252789265266996e-02,2.692691000826610143e-03,8.248718269581135909e-02
1.100000000000000311e+00,2.500000000000000000e+00,1.562500000000000222e+00,-6.357243393784957342e-02,-6.085398386790973058e-02,-2.261551321880688609e-02,9.086321118873191827e-02
1.100000000000000311e+00,2.500000000000000000e+00,1.770833333333333703e+00,-8.136562692867849167e-02,-4.915181627392989361e-02,-3.023918761191177196e-02,9.975306890492867395e-02
1.100000000000000311e+00,2.500000000000000000e+00,1.979166666666667185e+00,-8.192668654073828605e-02,-3.942782390683868127e-02,-2.673348598757172012e-02,9.476927001207068046e-02
1.100000000000000311e+00,2.500000000000000000e+00,2.187500000000000444e+00,-7.582691513869002642e-02,-3.264150574997942700e-02,-1.771011996511838438e-02,8.443244226157931021e-02
1.100000000000000311e+00,2.500000000000000000e+00,2.395833333333333481e+00,-5.795651828806810957e-02,-2.531807094595178373e-02,-6.149978283278361227e-03,6.354356742727164387e-02
1.100000000000000311e+00,2.699999999999999734e+00,1.041666666666666713e-01,-7.019063796221361451e-02,-3.248697749829242143e-02,3.997533979814142310e-03,7.744746375729077981e-02
1.100000000000000311e+00,2.699999999999999734e+00,3.125000000000000555e-01,-7.188455980059124673e-02,-3.495772672117844482e-02,1.144720237568942062e-02,8.074943366654259436e-02
1.100000000000000311e+00,2.699999999999999734e+00,5.208333333333333703e-01,-7.449433848998573970e-02,-3.936810082151447066e-02,1.731441347205409098e-02,8.601768854854649482e-02
1.100000000000000311e+00,2.699999999999999734e+00,7.291666666666667407e-01,-7.718455677407348725e-02,-4.541990691140097153e-02,2.065121617626140132e-02,9.190699906867366709e-02
1.100000000000000311e+00,2.699999999999999734e+00,9.375000000000001110e-01,-7.605158905570386096e-02,-5.265052864933712773e-02,2.034403900632528878e-02,9.470904016007770931e-02
1.100000000000000311e+00,2.699999999999999734e+00,1.145833333333333703e+00,-6.469806899849434023e-02,-6.403394995092855091e-02,1.231300646706499392e-02,9.185748203989668736e-02
1.100000000000000311e+00,2.699999999999999734e+00,1.354166666666666963e+00,-6.453831406128669734e-02,-7.130384261635215604e-02,-4.217784129796914999e-03,9.626640980475152654e-02
1.100000000000000311e+00,2.699999999999999734e+00,1.562500000000000222e+00,-7.822133790966939726e-02,-6.007082778966230802e-02,-1.779795599007744089e-02,1.002190066461381424e-01
1.100000000000000311e+00,2.699999999999999734e+00,1.770833333333333703e+00,-8.053260487062902095e-02,-4.927656933766524916e-02,-2.159203256373302612e-02,9.684986630435737931e-02
1.100000000000000311e+00,2.699999999999999734e+00,1.979166666666667185e+00,-7.825148418593219635e-02,-4.098683153935341050e-02,-1.922433657140247554e-02,9.040348584842895774e-02
1.100000000000000311e+00,2.699999999999999734e+00,2.187500000000000444e+00,-7.400629920097485936e-02,-3.514503279920709600e-02,-1.322036897494828500e-02,8.298725087454897342e-02
1.100000000000000311e+00,2.699999999999999734e+00,2.395833333333333481e+00,-6.021164516831326030e-02,-2.859609991939029636e-02,-4.763331667820606095e-03,6.682715371054102904e-02
1.100000000000000311e+00,2.899999999999999911e+00,1.041666666666666713e-01,-6.780452420924551471e-02,-3.162599358269167771e-02,2.979531869796073380e-03,7.487679602852773120e-02
1.100000000000000311e+00,2.899999999999999911e+00,3.125000000000000555e-01,-6.899279367462192447e-02,-3.377535949441323737e-02,8.450160098287824023e-03,7.727991779040979670e-02
1.100000000000000311e+00,2.899999999999999911e+00,5.208333333333333703e-01,-7.079345077260962293e-02,-3.760879852616948182e-02,1.253436080033262963e-02,8.113719615286706099e-02
1.100000000000000311e+00,2.899999999999999911e+00,7.291666666666667407e-01,-7.286928910991713471e-02,-4.291909000014541148e-02,1.441523638737216007e-02,8.578916377916903646e-02
1.100000000000000311e+00,2.899999999999999911e+00,9.375000000000001110e-01,-7.415425400280822865e-02,-4.955573796164830513e-02,1.312121827262815142e-02,9.014871557928322288e-02
1.100000000000000311e+00,2.899999999999999911e+00,1.145833333333333703e+00,-7.243062817274786847e-02,-5.749389047044789480e-02,6.784212114365889557e-03,9.272415474373128796e-02
1.100000000000000311e+00,2.899999999999999911e+00,1.354166666666666963e+00,-7.328703661787513979e-02,-6.042217658126522450e-02,-3.795241248886291330e-03,9.505910274763072765e-02
1.100000000000000311e+00,2.899999999999999911e+00,1.562500000000000222e+00,-7.605092653251056822e-02,-5.285714841646596551e-02,-1.218837081399318581e-02,9.341401366108316451e-02
1.100000000000000311e+00,2.899999999999999911e+00,1.770833333333333703e+00,-7.545997578560242891e-02,-4.501179777931900439e-02,-1.489436986904813659e-02,8.911852859358720957e-02
1.100000000000000311e+00,2.899999999999999911e+00,1.979166666666667185e+00,-7.371994112192020721e-02,-3.871809367336593449e-02,-1.358882213321620583e-02,8.437047222628961396e-02
1.100000000000000311e+00,2.899999999999999911e+00,2.187500000000000444e+00,-7.114870002619225198e-02,-3.410424037565481376e-02,-9.637192975970741010e-03,7.948655367717002984e-02
1.100000000000000311e+00,2.899999999999999911e+00,2.395833333333333481e+00,-6.096126428090372501e-02,-2.886846143767558132e-02,-3.564108803964794337e-03,6.754529354493360449e-02
1.100000000000000311e+00,3.099999999999999645e+00,1.041666666666666713e-01,-6.548849998109726456e-02,-2.858243597218981108e-02,2.129934179024301454e-03,7.148591396551828847e-02
1.100000000000000311e+00,3.099999999999999645e+00,3.125000000000000555e-01,-6.630310266936431662e-02,-3.025419838909058912e-02,5.991721938922439129e-03,7.312536273786326979e-02
1.100000000000000311e+00,3.099999999999999645e+00,5.208333333333333703e-01,-6.748238579340347376e-02,-3.322368410328067900e-02,8.729915875255435387e-03,7.572250001785048312e-02
1.100000000000000311e+00,3.099999999999999645e+00,7.291666666666667407e-01,-6.886110127970182515e-02,-3.723172407748628898e-02,9.716538092481331879e-03,7.888259414939435832e-02
1.100000000000000311e+00,3.099999999999999645e+00,9.375000000000001110e-01,-7.001200620673336816e-02,-4.191349850373210506e-02,8.333974974655935022e-03,8.202363993869216108e-02
1.100000000000000311e+00,3.099999999999999645e+00,1.145833333333333703e+00,-7.042697236146575057e-02,-4.654532274559215754e-02,3.913725756653407307e-03,8.450883240698744969e-02
1.100000000000000311e+00,3.099999999999999645e+00,1.354166666666666963e+00,-7.100377588457409961e-02,-4.775861515254203188e-02,-2.647383458847990968e-03,8.561209114566484257e-02
1.100000000000000311e+00,3.099999999999999645e+00,1.562500000000000222e+00,-7.136421171116691387e-02,-4.352615172097058782e-02,-7.972238278620679894e-03,8.396983494067562781e-02
1.100000000000000311e+00,3.099999999999999645e+00,1.770833333333333703e+00,-7.075583007537657176e-02,-3.842307696348940677e-02,-1.005223848896415195e-02,8.114042045513941703e-02
1.100000000000000311e+00,3.099999999999999645e+00,1.979166666666667185e+00,-6.971461279467933148e-02,-3.395638690254666747e-02,-9.429182120953692736e-03,7.811576616828143360e-02
1.100000000000000311e+00,3.099999999999999645e+00,2.187500000000000444e+00,-6.824515150478910330e-02,-3.053735981630230703e-02,-6.855772468067272002e-03,7.507950895281509385e-02
1.100000000000000311e+00,3.099999999999999645e+00,2.395833333333333481e+00,-6.095144106940093148e-02,-2.669612891113549297e-02,-2.582134775426547877e-03,6.659150762128070167e-02
1.100000000000000311e+00,3.299999999999999822e+00,1.041666666666666713e-01,-6.353326003512750619e-02,-2.381697239155350712e-02,1.491119290969559379e-03,6.786712563038936608e-02
1.100000000000000311e+00,3.299999999999999822e+00,3.125000000000000555e-01,-6.409766288764694175e-02,-2.501156767778107276e-02,4.165413873131711651e-03,6.893068676644048542e-02
1.100000000000000311e+00,3.299999999999999822e+00,5.208333333333333703e-01,-6.485962344683633696e-02,-2.712071238590101074e-02,5.971373433983845694e-03,7.055466741947165332e-02
1.100000000000000311e+00,3.299999999999999822e+00,7.291666666666667407e-01,-6.575493589962844165e-02,-2.988681870654632741e-02,6.452368791309849236e-03,7.251597472682334844e-02
